_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,did_you_need_to_open_the_links_with_links_of_countries_in_each_of_the_groups_to_make_the_judgement,did_you_need_to_open_the_links_with_the_list_of_countries_in_each_of_the_groups_to_make_the_judgement,did_you_need_to_open_the_links_with_the_list_of_countries_in_each_of_the_groups_to_make_the_judgements,please_explain_the_intuition_behind_your_choices,please_explain_your_choices,select_onewhich_of_the_rules_do_you_find_as_more_plausible,similarity,what_is_the_rationale_for_your_choice,which_of_the_rules_do_you_find_as_more_intelligible,which_of_the_rules_do_you_find_as_more_plausible,which_of_the_rules_do_you_find_as_more_useful,word_1_wikipedia_url,word_2_wikipedia_url,orig__golden,cluer1,cluer2,correctlyclassifiedoverlap,coverageoverlap,id,intersectionwholerule,label,literalintersectionlength,r1,r1conf,r1correct,r1coverage,r1id,r1len,r1supp,r2,r2conf,r2correct,r2coverage,r2id,r2len,r2supp,tag,what_is_the_rationale_for_your_choice_gold,which_of_the_rules_do_you_find_as_more_plausible_gold,which_of_the_rules_do_you_find_as_more_plausible_gold_reason
815374307,1/5/2016 21:52:53,False,1849301938,,1/5/2016 21:50:13,False,instagc,0.8333,2410525466214216053,USA,VA,Manassas,,,,,,,,neither seems plausible to me...,,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Iraq, Kuwait, Qatar, Saudi Arabia, United Arab Emirates </b><br/>For 3 of these countries (Iraq, Kuwait, Saudi Arabia), the rule correctly predicts the rate of traffic accidents as <b>high</b>.","Following countries fall into all of the groups defined by the rule: <b>Iraq, Kuwait, Qatar, Saudi Arabia, United Arab Emirates </b><br/>For 3 of these countries (Iraq, Kuwait, Saudi Arabia), the rule correctly predicts the rate of traffic accidents as <b>high</b>.",1.0,1.0,43,"['Saudi Arabia', 'Iraq', 'Kuwait']",high,3.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Western Asian Countries&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,0.6,"['Iraq', 'Kuwait', 'Saudi Arabia']","['Iraq', 'Kuwait', 'Qatar', 'Saudi Arabia', 'United Arab Emirates']",8373.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Western Asian Countries&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,0.6,"['Iraq', 'Kuwait', 'Saudi Arabia']","['Iraq', 'Kuwait', 'Qatar', 'Saudi Arabia', 'United Arab Emirates']",8510.0,4.0,0.0205479452055,differentLengthRulesR2subsumingR1AttH,,,
815374307,1/6/2016 04:33:36,False,1849650042,,1/6/2016 04:27:29,False,prodege,0.8333,-4756874749918404643,USA,CA,Arcadia,,,,,,,,"Rule 2 has the member states of the Organisation of Islamic Cooperation, which doesn't sound like a place that would have a high rate of traffic accidents.",,Rule 1 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Iraq, Kuwait, Qatar, Saudi Arabia, United Arab Emirates </b><br/>For 3 of these countries (Iraq, Kuwait, Saudi Arabia), the rule correctly predicts the rate of traffic accidents as <b>high</b>.","Following countries fall into all of the groups defined by the rule: <b>Iraq, Kuwait, Qatar, Saudi Arabia, United Arab Emirates </b><br/>For 3 of these countries (Iraq, Kuwait, Saudi Arabia), the rule correctly predicts the rate of traffic accidents as <b>high</b>.",1.0,1.0,43,"['Saudi Arabia', 'Iraq', 'Kuwait']",high,3.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Western Asian Countries&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,0.6,"['Iraq', 'Kuwait', 'Saudi Arabia']","['Iraq', 'Kuwait', 'Qatar', 'Saudi Arabia', 'United Arab Emirates']",8373.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Western Asian Countries&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,0.6,"['Iraq', 'Kuwait', 'Saudi Arabia']","['Iraq', 'Kuwait', 'Qatar', 'Saudi Arabia', 'United Arab Emirates']",8510.0,4.0,0.0205479452055,differentLengthRulesR2subsumingR1AttH,,,
815374307,1/6/2016 18:36:16,False,1850270809,,1/6/2016 18:34:28,False,instagc,1.0,2648402171783561059,USA,PA,Brookville,,,,,,,,More details listed.,,Rule 2 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Iraq, Kuwait, Qatar, Saudi Arabia, United Arab Emirates </b><br/>For 3 of these countries (Iraq, Kuwait, Saudi Arabia), the rule correctly predicts the rate of traffic accidents as <b>high</b>.","Following countries fall into all of the groups defined by the rule: <b>Iraq, Kuwait, Qatar, Saudi Arabia, United Arab Emirates </b><br/>For 3 of these countries (Iraq, Kuwait, Saudi Arabia), the rule correctly predicts the rate of traffic accidents as <b>high</b>.",1.0,1.0,43,"['Saudi Arabia', 'Iraq', 'Kuwait']",high,3.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Western Asian Countries&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,0.6,"['Iraq', 'Kuwait', 'Saudi Arabia']","['Iraq', 'Kuwait', 'Qatar', 'Saudi Arabia', 'United Arab Emirates']",8373.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Western Asian Countries&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,0.6,"['Iraq', 'Kuwait', 'Saudi Arabia']","['Iraq', 'Kuwait', 'Qatar', 'Saudi Arabia', 'United Arab Emirates']",8510.0,4.0,0.0205479452055,differentLengthRulesR2subsumingR1AttH,,,
815374308,12/9/2015 07:35:57,False,1826355630,,12/9/2015 07:26:05,False,prodege,0.8333,5061137115979871410,CAN,AB,Edmonton,,,,,,,,it seems unlikely that a country would be part of  both  african and bantu countries groups,,Rule 1 (strong preference),,,,,,,,,44,,high,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Bantu Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,,,,2.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>African Countries&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,,,,3.0,,dfInvertedHeuristicsOther,,,
815374308,12/9/2015 10:28:10,False,1826465943,,12/9/2015 10:23:46,False,prodege,0.8333,-5217799988074681000,USA,CA,Los Angeles,,,,,,,,the conditions of both rules are equally plausible and without contradiction,,No preference,,,,,,,,,44,,high,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Bantu Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,,,,2.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>African Countries&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,,,,3.0,,dfInvertedHeuristicsOther,,,
815374308,12/11/2015 04:41:59,False,1829064263,,12/11/2015 04:32:15,False,prodege,1.0,390369696679564861,USA,GA,Stone Mountain,,,,,,,,Bantu Countries are automatically African so rule 2's extra clause is redundant.,,Rule 1 (weak preference),,,,,,,,,44,,high,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Bantu Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,,,,2.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>African Countries&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,,,,3.0,,dfInvertedHeuristicsOther,,,
815374308,12/12/2015 02:56:05,False,1830281927,,12/12/2015 02:45:17,False,fusioncash,0.8333,1639332490183741760,USA,WI,Genoa City,,,,,,,,It adds an entire group of people that increase the likelihood of accidents.,,Rule 2 (strong preference),,,,,,,,,44,,high,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Bantu Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,,,,2.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>African Countries&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,,,,3.0,,dfInvertedHeuristicsOther,,,
815374308,12/13/2015 16:00:08,False,1831141494,,12/13/2015 15:58:29,False,neodev,1.0,7290587646983414611,GBR,B8,Bromley,,,,,,,,It has more criteria,,Rule 2 (weak preference),,,,,,,,,44,,high,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Bantu Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,,,,2.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>African Countries&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,,,,3.0,,dfInvertedHeuristicsOther,,,
815374309,11/15/2015 14:46:24,False,1801839711,,11/15/2015 14:42:45,False,clixsense,0.8333,-8495266499286899874,USA,WV,Capon Bridge,,,,,,,,more people,,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Burundi, Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Burundi, Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,45,"['Rwanda', 'Uganda', 'Burundi']",high,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']",1232.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Landlocked Countries&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']",4470.0,4.0,0.0205479452055,differentLengthRulesNeitherDisjunctNorSubsumingAttH,,,
815374309,11/17/2015 18:41:06,False,1804164253,,11/17/2015 18:37:55,False,tremorgames,1.0,-2469364701371406213,USA,MO,Columbia,,,,,,,,The year restriction in rule 1 is more limiting.,,Rule 2 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Burundi, Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Burundi, Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,45,"['Rwanda', 'Uganda', 'Burundi']",high,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']",1232.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Landlocked Countries&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']",4470.0,4.0,0.0205479452055,differentLengthRulesNeitherDisjunctNorSubsumingAttH,,,
815374309,11/18/2015 01:02:35,False,1804422394,,11/18/2015 00:58:31,False,neodev,0.8333,2985092297664179672,GBR,K6,Southsea,,,,,,,,less road skills,,Rule 2 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Burundi, Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Burundi, Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,45,"['Rwanda', 'Uganda', 'Burundi']",high,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']",1232.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Landlocked Countries&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']",4470.0,4.0,0.0205479452055,differentLengthRulesNeitherDisjunctNorSubsumingAttH,,,
815374309,11/18/2015 14:59:48,False,1805072847,,11/18/2015 14:57:05,False,neodev,1.0,-1628339282653397269,GBR,H9,London,,,,,,,,rule 2 sounds very narrow,,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Burundi, Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Burundi, Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,45,"['Rwanda', 'Uganda', 'Burundi']",high,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']",1232.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Landlocked Countries&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']",4470.0,4.0,0.0205479452055,differentLengthRulesNeitherDisjunctNorSubsumingAttH,,,
815374309,11/20/2015 09:09:58,False,1807505156,,11/20/2015 09:06:39,False,tremorgames,0.8333,-3812763214660818199,USA,CT,New Haven,,,,,,,,They could both exist.,,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Burundi, Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Burundi, Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,45,"['Rwanda', 'Uganda', 'Burundi']",high,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']",1232.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>Landlocked Countries&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']",4470.0,4.0,0.0205479452055,differentLengthRulesNeitherDisjunctNorSubsumingAttH,,,
815374310,11/20/2015 21:23:13,False,1808391233,,11/20/2015 21:21:12,False,prodege,1.0,-4708624418485742065,GBR,F2,Gosport,,,,,,,,They are very similar,,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,46,"['Rwanda', 'Uganda']",high,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",3844.0,4.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",3849.0,4.0,0.013698630137,sameLengthRulesNonDisjunctAttH,,,
815374310,11/22/2015 22:06:42,False,1810039660,,11/22/2015 21:57:32,False,clixsense,0.8333,-4467366738845252965,GBR,F2,Basingstoke,,,,,,,,Least developed would surggest hihg traffic accidents,,Rule 1 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,46,"['Rwanda', 'Uganda']",high,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",3844.0,4.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",3849.0,4.0,0.013698630137,sameLengthRulesNonDisjunctAttH,,,
815374310,11/23/2015 12:28:47,False,1810163470,,11/23/2015 12:25:52,False,instagc,0.8333,-2961184524546811601,USA,ME,Levant,,,,,,,,makes more sense,,Rule 2 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,46,"['Rwanda', 'Uganda']",high,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",3844.0,4.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",3849.0,4.0,0.013698630137,sameLengthRulesNonDisjunctAttH,,,
815374310,11/23/2015 23:02:01,False,1810523365,,11/23/2015 22:50:05,False,prodege,0.8333,1239581335142538230,USA,NY,New York,,,,,,,,Rule 1 has less plausibility than Rule 2 because a country that is a member economy of the World Trade Organization is not likely to be among the least developed.  Member economies of the WTO would be more developed.,,Rule 2 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,46,"['Rwanda', 'Uganda']",high,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",3844.0,4.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",3849.0,4.0,0.013698630137,sameLengthRulesNonDisjunctAttH,,,
815374310,11/25/2015 19:32:32,False,1812532254,,11/25/2015 19:29:32,False,prodege,0.8333,5041852084170417574,CAN,ON,Kitchener,,,,,,,,,,Rule 2 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following countries fall into all of the groups defined by the rule: <b>Rwanda, Uganda</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,46,"['Rwanda', 'Uganda']",high,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",3844.0,4.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>,1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']",3849.0,4.0,0.013698630137,sameLengthRulesNonDisjunctAttH,,,
815374311,11/1/2015 23:34:56,False,1788078950,,11/1/2015 23:31:31,False,neodev,1.0,946306043857521571,CAN,QC,Montréal,,,,,,,,Number one seems more dangerous.,,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Bahrain, Kuwait, Oman, Qatar, United Arab Emirates </b><br/>For 3 of these countries (Bahrain, Qatar, United Arab Emirates), the rule correctly predicts the rate of traffic accidents as <b>low</b>.","Following countries fall into all of the groups defined by the rule: <b>Bahrain, Kuwait, Oman, Qatar, United Arab Emirates </b><br/>For 3 of these countries (Bahrain, Qatar, United Arab Emirates), the rule correctly predicts the rate of traffic accidents as <b>low</b>.",1.0,1.0,47,"['Bahrain', 'Qatar', 'United Arab Emirates']",low,2.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.6,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Kuwait', 'Oman', 'Qatar', 'United Arab Emirates']",8336.0,3.0,0.0205479452055,if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.6,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Kuwait', 'Oman', 'Qatar', 'United Arab Emirates']",8465.0,4.0,0.0205479452055,differentLengthRulesNeitherDisjunctNorSubsumingAttL,,,
